Order ID,Product ID,Quantity Ordered,Price Each,Date,Purchase Address
223028,17,1,11.99,187,"969 10th St, San Francisco, CA 94016"
223029,15,1,11.95,198,"144 Adams St, New York City, NY 10001"
223030,7,1,99.99,189,"704 13th St, Los Angeles, CA 90001"
223031,2,1,149.99,208,"445 Johnson St, Los Angeles, CA 90001"
223032,6,1,150,200,"8 Cherry St, Dallas, TX 75001"
223033,5,1,2.99,181,"972 Meadow St, Atlanta, GA 30301"
223034,17,1,11.99,186,"927 South St, Portland, OR 97035"
223035,8,1,300,207,"911 Sunset St, Portland, OR 97035"
223036,6,1,150,211,"828 Willow St, Boston, MA 02215"
223037,17,1,11.99,201,"24 Adams St, Los Angeles, CA 90001"
223038,12,1,14.95,183,"990 11th St, Los Angeles, CA 90001"
223039,8,1,300,207,"9 Center St, Dallas, TX 75001"
223040,6,1,150,199,"395 West St, Austin, TX 73301"
223041,1,1,389.99,191,"330 River St, New York City, NY 10001"
223042,12,1,14.95,190,"983 Jackson St, Dallas, TX 75001"
223043,12,1,14.95,181,"662 North St, Atlanta, GA 30301"
223044,6,1,150,185,"605 6th St, San Francisco, CA 94016"
223045,10,1,600.0,198,"457 2nd St, Boston, MA 02215"
223046,15,1,11.95,195,"335 Ridge St, Los Angeles, CA 90001"
223047,4,1,3.84,196,"541 Lakeview St, Los Angeles, CA 90001"
223048,16,1,400,201,"168 8th St, Portland, OR 97035"
223048,15,2,11.95,201,"168 8th St, Portland, OR 97035"
223049,8,1,300,204,"595 Jackson St, San Francisco, CA 94016"
223050,14,1,999.99,194,"842 Washington St, Los Angeles, CA 90001"
223051,7,1,99.99,207,"819 Cherry St, Los Angeles, CA 90001"
223052,15,1,11.95,189,"549 Lincoln St, San Francisco, CA 94016"
223053,10,1,600.0,186,"226 2nd St, Seattle, WA 98101"
223054,17,1,11.99,208,"905 Chestnut St, Boston, MA 02215"
223055,4,1,3.84,194,"181 Walnut St, Los Angeles, CA 90001"
223056,15,1,11.95,207,"907 Madison St, San Francisco, CA 94016"
223057,7,1,99.99,192,"195 Washington St, San Francisco, CA 94016"
223058,7,1,99.99,181,"993 Main St, Boston, MA 02215"
223059,15,1,11.95,203,"84 10th St, Boston, MA 02215"
223060,4,1,3.84,200,"613 Johnson St, San Francisco, CA 94016"
223061,12,2,14.95,194,"788 Center St, Dallas, TX 75001"
223062,14,1,999.99,192,"756 5th St, Atlanta, GA 30301"
223063,15,1,11.95,182,"535 Cedar St, Portland, OR 97035"
223064,5,1,2.99,193,"627 13th St, San Francisco, CA 94016"
223065,7,2,99.99,182,"180 Park St, San Francisco, CA 94016"
223066,13,1,1700,196,"377 Madison St, San Francisco, CA 94016"
223067,5,1,2.99,191,"189 Johnson St, Los Angeles, CA 90001"
223068,4,1,3.84,209,"450 Church St, San Francisco, CA 94016"
223069,4,1,3.84,197,"486 4th St, San Francisco, CA 94016"
223070,5,1,2.99,199,"172 Adams St, Boston, MA 02215"
223071,12,1,14.95,197,"758 Madison St, New York City, NY 10001"
223072,12,1,14.95,198,"252 Madison St, Boston, MA 02215"
223073,17,1,11.99,182,"972 Dogwood St, San Francisco, CA 94016"
223074,15,1,11.95,195,"899 North St, Los Angeles, CA 90001"
223075,15,1,11.95,202,"752 Chestnut St, San Francisco, CA 94016"
223076,12,1,14.95,190,"692 Spruce St, Boston, MA 02215"
223077,14,1,999.99,186,"261 Sunset St, San Francisco, CA 94016"
223078,12,1,14.95,190,"865 Meadow St, Atlanta, GA 30301"
223079,1,1,389.99,198,"211 Ridge St, Austin, TX 73301"
223080,6,1,150,189,"275 Jackson St, Austin, TX 73301"
223081,15,1,11.95,185,"983 12th St, San Francisco, CA 94016"
223082,15,1,11.95,187,"158 7th St, Seattle, WA 98101"
223083,15,1,11.95,193,"277 Lakeview St, Portland, OR 97035"
223084,12,1,14.95,182,"555 Pine St, Los Angeles, CA 90001"
223085,18,1,700,202,"875 Madison St, Los Angeles, CA 90001"
223086,6,1,150,202,"938 Meadow St, Los Angeles, CA 90001"
223087,18,1,700,206,"864 10th St, Boston, MA 02215"
223088,4,1,3.84,185,"715 North St, Seattle, WA 98101"
223089,4,1,3.84,197,"650 Hickory St, New York City, NY 10001"
223090,15,1,11.95,192,"739 Adams St, New York City, NY 10001"
223091,7,1,99.99,200,"415 Cedar St, New York City, NY 10001"
223092,14,1,999.99,191,"634 Washington St, Boston, MA 02215"
223093,4,1,3.84,181,"899 1st St, San Francisco, CA 94016"
223094,17,1,11.99,198,"971 Chestnut St, Los Angeles, CA 90001"
223095,6,1,150,183,"876 Cedar St, Los Angeles, CA 90001"
223095,4,1,3.84,183,"876 Cedar St, Los Angeles, CA 90001"
223096,5,2,2.99,188,"846 Sunset St, Portland, OR 97035"
223097,12,1,14.95,191,"77 10th St, Los Angeles, CA 90001"
223098,6,1,150,203,"374 Cherry St, San Francisco, CA 94016"
223099,5,3,2.99,209,"3 Highland St, New York City, NY 10001"
223100,15,1,11.95,209,"516 Jackson St, New York City, NY 10001"
223101,17,1,11.99,190,"924 Lincoln St, San Francisco, CA 94016"
223102,17,2,11.99,196,"484 7th St, Seattle, WA 98101"
223103,6,1,150,193,"107 West St, San Francisco, CA 94016"
223104,0,1,109.99,188,"505 4th St, Los Angeles, CA 90001"
223105,3,1,379.99,197,"589 8th St, Portland, OR 97035"
223106,17,1,11.99,194,"630 2nd St, San Francisco, CA 94016"
223106,16,1,400,194,"630 2nd St, San Francisco, CA 94016"
223107,18,1,700,205,"470 Chestnut St, San Francisco, CA 94016"
223108,5,1,2.99,185,"781 8th St, Boston, MA 02215"
223109,18,1,700,192,"929 Ridge St, Seattle, WA 98101"
223110,8,1,300,196,"434 Elm St, Seattle, WA 98101"
223111,4,1,3.84,200,"137 Madison St, Atlanta, GA 30301"
223112,15,2,11.95,188,"241 8th St, San Francisco, CA 94016"
223113,1,1,389.99,185,"176 Willow St, Los Angeles, CA 90001"
223114,4,1,3.84,206,"576 11th St, Austin, TX 73301"
223115,8,1,300,182,"836 Johnson St, New York City, NY 10001"
223116,6,1,150,201,"366 Adams St, Portland, OR 97035"
223117,9,1,600,191,"184 Spruce St, Atlanta, GA 30301"
223117,15,1,11.95,191,"184 Spruce St, Atlanta, GA 30301"
223118,4,2,3.84,184,"346 Walnut St, New York City, NY 10001"
223119,2,1,149.99,210,"955 Main St, New York City, NY 10001"
223120,12,1,14.95,198,"506 Main St, San Francisco, CA 94016"
223121,7,1,99.99,185,"880 7th St, New York City, NY 10001"
223122,6,1,150,184,"972 Lincoln St, Boston, MA 02215"
223123,17,1,11.99,185,"86 5th St, Boston, MA 02215"
223124,15,1,11.95,199,"593 Ridge St, San Francisco, CA 94016"
223125,1,1,389.99,197,"678 13th St, San Francisco, CA 94016"
223126,3,1,379.99,209,"858 6th St, San Francisco, CA 94016"
223127,5,1,2.99,211,"473 10th St, Los Angeles, CA 90001"
223128,15,1,11.95,194,"418 Spruce St, Los Angeles, CA 90001"
223129,6,1,150,185,"239 12th St, Boston, MA 02215"
223130,17,1,11.99,196,"126 5th St, New York City, NY 10001"
223131,5,1,2.99,201,"712 Washington St, Los Angeles, CA 90001"
223132,4,1,3.84,203,"132 West St, San Francisco, CA 94016"
223133,4,1,3.84,208,"621 Church St, San Francisco, CA 94016"
223133,5,1,2.99,208,"621 Church St, San Francisco, CA 94016"
223134,14,1,999.99,205,"298 Wilson St, Portland, ME 04101"
223135,6,1,150,207,"385 Dogwood St, Atlanta, GA 30301"
223136,8,1,300,187,"339 12th St, San Francisco, CA 94016"
223137,4,1,3.84,200,"776 Forest St, Boston, MA 02215"
223138,1,1,389.99,202,"720 Main St, San Francisco, CA 94016"
223139,7,1,99.99,185,"820 West St, Los Angeles, CA 90001"
223140,4,1,3.84,202,"112 Meadow St, San Francisco, CA 94016"
223140,8,1,300,202,"112 Meadow St, San Francisco, CA 94016"
223141,17,1,11.99,203,"247 Adams St, Portland, OR 97035"
223142,4,2,3.84,206,"587 South St, San Francisco, CA 94016"
223143,14,1,999.99,194,"494 Lakeview St, San Francisco, CA 94016"
223144,9,1,600,195,"37 Walnut St, New York City, NY 10001"
223144,15,1,11.95,195,"37 Walnut St, New York City, NY 10001"
223145,6,1,150,182,"35 Main St, Seattle, WA 98101"
223146,10,1,600.0,202,"753 5th St, Los Angeles, CA 90001"
223147,4,1,3.84,195,"767 West St, Los Angeles, CA 90001"
223148,4,1,3.84,202,"256 Jackson St, Atlanta, GA 30301"
223149,2,1,149.99,194,"770 Lincoln St, Boston, MA 02215"
223150,6,1,150,196,"289 12th St, Boston, MA 02215"
223151,5,2,2.99,211,"825 North St, Seattle, WA 98101"
223152,7,1,99.99,190,"910 Hill St, Atlanta, GA 30301"
223153,17,1,11.99,197,"65 Hickory St, Dallas, TX 75001"
223154,5,1,2.99,198,"223 Elm St, Portland, OR 97035"
223155,12,1,14.95,182,"706 Washington St, San Francisco, CA 94016"
223156,5,1,2.99,203,"564 Ridge St, New York City, NY 10001"
223157,17,1,11.99,205,"532 Lincoln St, Boston, MA 02215"
223158,15,1,11.95,194,"787 Adams St, Boston, MA 02215"
223159,12,1,14.95,184,"818 11th St, Los Angeles, CA 90001"
223160,6,1,150,196,"629 Meadow St, New York City, NY 10001"
223161,5,2,2.99,198,"399 6th St, San Francisco, CA 94016"
223162,17,1,11.99,186,"453 Madison St, Portland, OR 97035"
223163,3,1,379.99,182,"801 Lakeview St, Austin, TX 73301"
223164,15,1,11.95,187,"120 Park St, San Francisco, CA 94016"
223165,12,1,14.95,194,"29 Chestnut St, Seattle, WA 98101"
223166,5,1,2.99,203,"648 River St, Boston, MA 02215"
223167,13,1,1700,201,"76 Sunset St, Portland, OR 97035"
223168,15,1,11.95,208,"812 Wilson St, Los Angeles, CA 90001"
223169,3,1,379.99,201,"460 Sunset St, Los Angeles, CA 90001"
223170,17,1,11.99,188,"732 Madison St, Atlanta, GA 30301"
223171,5,3,2.99,208,"3 8th St, Los Angeles, CA 90001"
223172,5,1,2.99,197,"431 Sunset St, Atlanta, GA 30301"
223173,6,1,150,211,"436 Dogwood St, San Francisco, CA 94016"
223174,5,1,2.99,199,"532 5th St, Los Angeles, CA 90001"
223175,8,1,300,201,"257 Walnut St, Seattle, WA 98101"
223176,9,1,600,204,"562 Elm St, Los Angeles, CA 90001"
223177,0,1,109.99,208,"654 11th St, San Francisco, CA 94016"
223178,5,1,2.99,192,"292 Main St, Boston, MA 02215"
223179,6,1,150,188,"724 5th St, Boston, MA 02215"
223180,9,1,600,181,"906 Johnson St, San Francisco, CA 94016"
223181,5,4,2.99,200,"810 9th St, New York City, NY 10001"
223182,4,1,3.84,202,"565 Walnut St, Los Angeles, CA 90001"
223183,12,1,14.95,195,"183 Hickory St, Los Angeles, CA 90001"
223184,1,1,389.99,202,"456 5th St, Los Angeles, CA 90001"
223185,0,1,109.99,186,"551 Main St, Portland, OR 97035"
223186,15,1,11.95,198,"558 2nd St, Los Angeles, CA 90001"
223187,4,3,3.84,208,"39 4th St, Austin, TX 73301"
223188,6,1,150,197,"725 West St, Los Angeles, CA 90001"
223189,15,1,11.95,205,"574 Hickory St, San Francisco, CA 94016"
223190,13,1,1700,196,"129 Main St, Los Angeles, CA 90001"
223191,3,1,379.99,198,"25 7th St, San Francisco, CA 94016"
223192,14,1,999.99,206,"931 Ridge St, Portland, OR 97035"
223193,12,1,14.95,202,"130 Johnson St, New York City, NY 10001"
223194,7,1,99.99,182,"523 7th St, Austin, TX 73301"
223195,7,1,99.99,204,"993 Maple St, Austin, TX 73301"
223196,17,1,11.99,209,"191 Lincoln St, Atlanta, GA 30301"
223197,4,1,3.84,210,"972 9th St, Boston, MA 02215"
223198,12,1,14.95,201,"184 Center St, San Francisco, CA 94016"
223199,12,1,14.95,185,"959 2nd St, Boston, MA 02215"
223200,7,1,99.99,205,"975 Church St, Seattle, WA 98101"
223201,6,1,150,196,"929 Adams St, Seattle, WA 98101"
223202,6,1,150,198,"9 5th St, San Francisco, CA 94016"
223203,4,1,3.84,181,"2 Jackson St, San Francisco, CA 94016"
223204,5,1,2.99,207,"236 Center St, Boston, MA 02215"
223205,4,1,3.84,195,"834 River St, San Francisco, CA 94016"
223206,4,1,3.84,189,"234 West St, Atlanta, GA 30301"
223207,5,1,2.99,205,"979 Ridge St, Boston, MA 02215"
223208,9,1,600,193,"301 Washington St, Los Angeles, CA 90001"
223209,17,1,11.99,186,"571 Spruce St, San Francisco, CA 94016"
223210,4,3,3.84,189,"272 Spruce St, Atlanta, GA 30301"
223210,2,1,149.99,189,"272 Spruce St, Atlanta, GA 30301"
223211,12,1,14.95,193,"798 9th St, San Francisco, CA 94016"
223212,15,1,11.95,183,"573 Walnut St, San Francisco, CA 94016"
223213,5,2,2.99,202,"782 Forest St, New York City, NY 10001"
223214,12,1,14.95,184,"911 Chestnut St, Portland, OR 97035"
223215,6,1,150,200,"96 Church St, San Francisco, CA 94016"
223216,13,1,1700,183,"956 Ridge St, Atlanta, GA 30301"
223217,12,1,14.95,193,"673 12th St, Boston, MA 02215"
223218,5,3,2.99,203,"789 Cherry St, Seattle, WA 98101"
223219,14,1,999.99,202,"778 Cedar St, Atlanta, GA 30301"
223220,12,2,14.95,183,"619 Sunset St, New York City, NY 10001"
223221,17,1,11.99,187,"244 Meadow St, Boston, MA 02215"
223221,13,1,1700,187,"244 Meadow St, Boston, MA 02215"
223222,0,1,109.99,194,"534 Lincoln St, San Francisco, CA 94016"
223222,6,1,150,194,"534 Lincoln St, San Francisco, CA 94016"
223223,9,1,600,200,"629 North St, Dallas, TX 75001"
223224,4,1,3.84,182,"715 Ridge St, San Francisco, CA 94016"
223225,5,1,2.99,184,"954 Jefferson St, San Francisco, CA 94016"
223226,15,1,11.95,183,"323 Lake St, Seattle, WA 98101"
223227,1,1,389.99,203,"830 10th St, Los Angeles, CA 90001"
223228,5,1,2.99,197,"395 Center St, San Francisco, CA 94016"
223229,12,1,14.95,210,"372 Center St, Portland, OR 97035"
223230,15,1,11.95,203,"622 Walnut St, Atlanta, GA 30301"
223231,7,1,99.99,194,"746 13th St, Boston, MA 02215"
223232,5,1,2.99,210,"297 Ridge St, Boston, MA 02215"
223233,12,1,14.95,204,"762 Park St, New York City, NY 10001"
223234,3,1,379.99,209,"351 Meadow St, Austin, TX 73301"
223235,2,1,149.99,181,"911 Jackson St, Los Angeles, CA 90001"
223236,6,1,150,211,"366 9th St, Seattle, WA 98101"
223237,2,1,149.99,197,"906 Spruce St, New York City, NY 10001"
223238,4,1,3.84,208,"48 13th St, Seattle, WA 98101"
223239,4,1,3.84,210,"908 Johnson St, San Francisco, CA 94016"
223240,1,1,389.99,185,"253 Jefferson St, New York City, NY 10001"
223241,15,1,11.95,199,"651 Washington St, Boston, MA 02215"
223242,8,1,300,181,"981 14th St, Los Angeles, CA 90001"
223243,17,1,11.99,196,"697 8th St, New York City, NY 10001"
223244,5,1,2.99,189,"205 Lake St, Seattle, WA 98101"
223244,4,1,3.84,189,"205 Lake St, Seattle, WA 98101"
223245,7,1,99.99,194,"424 Park St, San Francisco, CA 94016"
223246,5,2,2.99,185,"639 Wilson St, San Francisco, CA 94016"
223247,5,1,2.99,206,"894 6th St, Boston, MA 02215"
223248,17,1,11.99,210,"158 5th St, Boston, MA 02215"
223249,2,1,149.99,186,"910 11th St, Los Angeles, CA 90001"
223250,5,2,2.99,195,"823 13th St, New York City, NY 10001"
223251,17,1,11.99,198,"171 Ridge St, Portland, ME 04101"
223252,5,3,2.99,187,"737 Chestnut St, San Francisco, CA 94016"
223253,7,1,99.99,197,"803 Jackson St, San Francisco, CA 94016"
223254,8,1,300,199,"144 Spruce St, Austin, TX 73301"
223255,4,1,3.84,211,"745 2nd St, Los Angeles, CA 90001"
223256,3,1,379.99,183,"825 Chestnut St, Boston, MA 02215"
223257,15,1,11.95,202,"324 10th St, San Francisco, CA 94016"
223258,17,1,11.99,210,"314 Wilson St, Boston, MA 02215"
223259,1,1,389.99,203,"545 Cedar St, Seattle, WA 98101"
223260,15,1,11.95,199,"498 South St, San Francisco, CA 94016"
223261,12,1,14.95,184,"406 Lake St, Dallas, TX 75001"
223262,0,1,109.99,182,"875 7th St, Los Angeles, CA 90001"
223263,0,1,109.99,198,"591 Willow St, New York City, NY 10001"
223264,5,1,2.99,193,"508 Maple St, Austin, TX 73301"
223265,6,2,150,184,"614 1st St, Los Angeles, CA 90001"
223266,12,1,14.95,194,"850 12th St, Seattle, WA 98101"
223267,12,1,14.95,202,"309 Forest St, Los Angeles, CA 90001"
223268,5,1,2.99,190,"771 Elm St, Seattle, WA 98101"
223269,18,1,700,185,"207 Church St, Portland, OR 97035"
223270,15,1,11.95,204,"324 Lake St, New York City, NY 10001"
223271,4,2,3.84,193,"980 Maple St, Los Angeles, CA 90001"
223272,4,1,3.84,185,"327 Park St, San Francisco, CA 94016"
223273,18,1,700,207,"53 Lake St, Los Angeles, CA 90001"
223274,15,1,11.95,200,"196 Cherry St, Los Angeles, CA 90001"
223275,12,1,14.95,209,"221 Hill St, New York City, NY 10001"
223276,15,1,11.95,209,"25 North St, Los Angeles, CA 90001"
223277,3,1,379.99,189,"610 14th St, Atlanta, GA 30301"
223278,4,1,3.84,183,"914 Cedar St, San Francisco, CA 94016"
223279,5,1,2.99,195,"470 Johnson St, Atlanta, GA 30301"
223280,5,2,2.99,198,"310 2nd St, San Francisco, CA 94016"
223281,15,1,11.95,195,"916 North St, New York City, NY 10001"
223282,12,1,14.95,196,"117 Center St, San Francisco, CA 94016"
223283,2,1,149.99,185,"313 10th St, New York City, NY 10001"
223284,4,1,3.84,188,"558 Maple St, San Francisco, CA 94016"
223285,12,1,14.95,210,"222 Walnut St, New York City, NY 10001"
223286,5,2,2.99,183,"44 9th St, Seattle, WA 98101"
223287,4,1,3.84,189,"942 Lake St, Boston, MA 02215"
223288,5,1,2.99,190,"751 Washington St, Portland, OR 97035"
223289,4,1,3.84,183,"607 Cedar St, Boston, MA 02215"
223290,4,1,3.84,195,"692 Forest St, Portland, OR 97035"
223291,5,1,2.99,202,"519 Main St, Los Angeles, CA 90001"
223292,15,1,11.95,186,"626 Cherry St, Los Angeles, CA 90001"
223293,8,1,300,206,"72 Lakeview St, San Francisco, CA 94016"
223294,15,1,11.95,187,"687 Lake St, San Francisco, CA 94016"
223295,5,2,2.99,200,"441 Pine St, Los Angeles, CA 90001"
223296,16,1,400,186,"47 Chestnut St, San Francisco, CA 94016"
223297,6,1,150,208,"387 North St, Los Angeles, CA 90001"
223298,17,1,11.99,204,"665 9th St, San Francisco, CA 94016"
223299,5,3,2.99,189,"936 Washington St, Portland, OR 97035"
223300,12,1,14.95,205,"97 Madison St, Seattle, WA 98101"
223301,12,2,14.95,189,"106 Adams St, Boston, MA 02215"
223302,15,2,11.95,185,"995 1st St, New York City, NY 10001"
223303,12,1,14.95,181,"956 Adams St, Los Angeles, CA 90001"
223304,6,1,150,182,"898 Forest St, Seattle, WA 98101"
223305,16,1,400,196,"976 Sunset St, San Francisco, CA 94016"
223306,5,2,2.99,193,"672 Johnson St, Atlanta, GA 30301"
223307,18,1,700,202,"685 7th St, San Francisco, CA 94016"
223308,4,1,3.84,205,"454 Church St, Los Angeles, CA 90001"
223309,15,1,11.95,189,"464 Elm St, San Francisco, CA 94016"
223310,11,1,600.0,206,"853 Sunset St, San Francisco, CA 94016"
223311,5,2,2.99,210,"538 Willow St, Portland, ME 04101"
223312,6,1,150,186,"797 Johnson St, Los Angeles, CA 90001"
223313,16,1,400,210,"993 Ridge St, Seattle, WA 98101"
223314,12,1,14.95,206,"253 Lake St, Portland, OR 97035"
223315,12,1,14.95,181,"586 Pine St, Seattle, WA 98101"
223316,17,1,11.99,188,"869 Adams St, San Francisco, CA 94016"
223317,15,1,11.95,185,"713 Adams St, New York City, NY 10001"
