Order ID,Product ID,Quantity Ordered,Price Each,Date,Purchase Address
150540,6,1,150,48,"218 Ridge St, Atlanta, GA 30301"
150542,4,1,3.84,32,"517 10th St, Austin, TX 73301"
150543,17,1,11.99,38,"268 Sunset St, Boston, MA 02215"
150544,12,1,14.95,40,"723 Elm St, Los Angeles, CA 90001"
150545,13,1,1700,55,"905 Meadow St, Atlanta, GA 30301"
150546,5,1,2.99,37,"43 1st St, Atlanta, GA 30301"
150547,5,1,2.99,36,"511 Washington St, San Francisco, CA 94016"
150548,13,1,1700,48,"750 Forest St, Boston, MA 02215"
150549,18,1,700,35,"522 West St, Boston, MA 02215"
150550,14,1,999.99,47,"261 Washington St, Los Angeles, CA 90001"
150551,1,1,389.99,32,"726 West St, Seattle, WA 98101"
150552,17,1,11.99,51,"954 13th St, Boston, MA 02215"
150553,3,1,379.99,50,"700 1st St, Dallas, TX 75001"
150554,4,1,3.84,42,"33 Johnson St, New York City, NY 10001"
150555,2,1,149.99,48,"714 Adams St, Portland, OR 97035"
150556,12,1,14.95,40,"419 Hill St, Los Angeles, CA 90001"
150557,4,2,3.84,52,"372 5th St, Seattle, WA 98101"
150558,17,1,11.99,34,"864 Hickory St, Boston, MA 02215"
150559,6,1,150,37,"506 Willow St, Boston, MA 02215"
150560,6,1,150,35,"178 14th St, San Francisco, CA 94016"
150561,17,1,11.99,52,"888 Jefferson St, New York City, NY 10001"
150562,1,1,389.99,46,"663 1st St, Atlanta, GA 30301"
150563,18,1,700,50,"631 Pine St, San Francisco, CA 94016"
150564,15,1,11.95,58,"579 9th St, Atlanta, GA 30301"
150565,17,1,11.99,54,"406 Lincoln St, Seattle, WA 98101"
150566,2,1,149.99,51,"230 Pine St, Los Angeles, CA 90001"
150567,6,1,150,56,"466 South St, Dallas, TX 75001"
150568,17,1,11.99,45,"651 Johnson St, New York City, NY 10001"
150569,4,3,3.84,34,"981 Lake St, Seattle, WA 98101"
150570,17,1,11.99,48,"786 Meadow St, San Francisco, CA 94016"
150571,12,1,14.95,53,"571 Hickory St, San Francisco, CA 94016"
150572,2,1,149.99,36,"523 Spruce St, Atlanta, GA 30301"
150573,6,1,150,55,"455 Highland St, Los Angeles, CA 90001"
150574,12,1,14.95,47,"25 7th St, Portland, OR 97035"
150575,4,1,3.84,40,"776 Elm St, Los Angeles, CA 90001"
150576,7,1,99.99,32,"43 South St, San Francisco, CA 94016"
150577,4,1,3.84,55,"122 Spruce St, Seattle, WA 98101"
150578,15,1,11.95,36,"193 Pine St, San Francisco, CA 94016"
150579,15,1,11.95,57,"320 North St, Los Angeles, CA 90001"
150580,4,1,3.84,41,"399 5th St, New York City, NY 10001"
150581,4,1,3.84,51,"144 Washington St, Seattle, WA 98101"
150582,18,1,700,46,"678 Maple St, Seattle, WA 98101"
150582,12,1,14.95,46,"678 Maple St, Seattle, WA 98101"
150583,2,1,149.99,31,"159 Maple St, Seattle, WA 98101"
150584,5,1,2.99,54,"971 Park St, Boston, MA 02215"
150585,15,1,11.95,46,"55 Walnut St, Seattle, WA 98101"
150586,6,1,150,42,"671 12th St, San Francisco, CA 94016"
150587,12,1,14.95,41,"290 Meadow St, Seattle, WA 98101"
150588,5,2,2.99,39,"823 Cedar St, Los Angeles, CA 90001"
150589,8,1,300,54,"123 Washington St, San Francisco, CA 94016"
150590,6,1,150,38,"196 River St, San Francisco, CA 94016"
150590,5,1,2.99,38,"196 River St, San Francisco, CA 94016"
150591,5,1,2.99,42,"362 Main St, Portland, OR 97035"
150592,15,1,11.95,32,"756 6th St, Los Angeles, CA 90001"
150593,7,1,99.99,45,"441 Park St, New York City, NY 10001"
150594,15,1,11.95,49,"286 8th St, San Francisco, CA 94016"
150595,15,1,11.95,42,"734 Cherry St, San Francisco, CA 94016"
150596,5,1,2.99,37,"724 Ridge St, Dallas, TX 75001"
150597,15,1,11.95,48,"758 Lincoln St, Boston, MA 02215"
150598,17,1,11.99,51,"841 12th St, Boston, MA 02215"
150599,0,1,109.99,49,"677 South St, Atlanta, GA 30301"
150600,4,1,3.84,41,"353 11th St, San Francisco, CA 94016"
150601,5,2,2.99,46,"24 Highland St, Atlanta, GA 30301"
150602,6,1,150,41,"207 Wilson St, Los Angeles, CA 90001"
150603,15,1,11.95,48,"772 Johnson St, Seattle, WA 98101"
150604,4,1,3.84,56,"125 Hickory St, Atlanta, GA 30301"
150605,15,1,11.95,36,"443 Park St, San Francisco, CA 94016"
150606,4,1,3.84,58,"810 Madison St, Atlanta, GA 30301"
150607,12,1,14.95,57,"469 Church St, San Francisco, CA 94016"
150608,14,1,999.99,50,"383 10th St, San Francisco, CA 94016"
150609,15,1,11.95,39,"403 North St, New York City, NY 10001"
150610,2,1,149.99,49,"409 Church St, Boston, MA 02215"
150611,5,1,2.99,34,"961 5th St, Portland, OR 97035"
150612,15,1,11.95,58,"321 7th St, Los Angeles, CA 90001"
150613,4,1,3.84,38,"198 Walnut St, Los Angeles, CA 90001"
150614,4,2,3.84,35,"709 Cedar St, Boston, MA 02215"
150615,2,1,149.99,57,"814 Highland St, New York City, NY 10001"
150616,1,1,389.99,35,"985 Jackson St, Portland, OR 97035"
150617,9,1,600,55,"551 Sunset St, New York City, NY 10001"
150617,15,1,11.95,55,"551 Sunset St, New York City, NY 10001"
150618,15,1,11.95,54,"659 8th St, Portland, OR 97035"
150619,15,1,11.95,47,"529 Madison St, Los Angeles, CA 90001"
150620,6,1,150,37,"808 1st St, Los Angeles, CA 90001"
150621,4,1,3.84,35,"173 Dogwood St, Boston, MA 02215"
150622,3,1,379.99,42,"230 Washington St, Boston, MA 02215"
150623,18,1,700,35,"96 7th St, Seattle, WA 98101"
150624,3,1,379.99,46,"582 Wilson St, Los Angeles, CA 90001"
150625,5,1,2.99,51,"19 5th St, New York City, NY 10001"
150626,4,2,3.84,56,"464 Center St, Dallas, TX 75001"
150627,15,1,11.95,47,"106 10th St, Portland, OR 97035"
150628,12,2,14.95,55,"206 Spruce St, San Francisco, CA 94016"
150629,4,1,3.84,58,"686 2nd St, Los Angeles, CA 90001"
150630,6,1,150,44,"274 Sunset St, Dallas, TX 75001"
150631,0,1,109.99,56,"483 14th St, Atlanta, GA 30301"
150632,17,1,11.99,48,"108 Adams St, New York City, NY 10001"
150633,17,1,11.99,39,"566 Lake St, Los Angeles, CA 90001"
150634,15,1,11.95,41,"463 Hickory St, New York City, NY 10001"
150635,18,1,700,40,"129 Center St, Seattle, WA 98101"
150636,15,1,11.95,45,"589 Walnut St, Portland, OR 97035"
150637,6,1,150,32,"23 Church St, Austin, TX 73301"
150638,4,1,3.84,49,"466 Lakeview St, New York City, NY 10001"
150639,12,2,14.95,49,"408 Park St, Atlanta, GA 30301"
150640,16,1,400,56,"769 Willow St, New York City, NY 10001"
150641,5,1,2.99,40,"72 12th St, Portland, OR 97035"
150642,12,1,14.95,57,"938 Pine St, New York City, NY 10001"
150643,6,1,150,53,"304 North St, Seattle, WA 98101"
150644,7,1,99.99,47,"879 Sunset St, Dallas, TX 75001"
150645,1,1,389.99,32,"153 South St, Seattle, WA 98101"
150646,2,1,149.99,40,"312 Spruce St, San Francisco, CA 94016"
150647,0,1,109.99,50,"102 Dogwood St, New York City, NY 10001"
150648,1,1,389.99,37,"217 11th St, Los Angeles, CA 90001"
150649,2,1,149.99,45,"834 Main St, San Francisco, CA 94016"
150650,7,1,99.99,51,"982 11th St, San Francisco, CA 94016"
150651,9,1,600,32,"525 10th St, New York City, NY 10001"
150651,15,1,11.95,32,"525 10th St, New York City, NY 10001"
150652,5,1,2.99,42,"933 Jackson St, Boston, MA 02215"
150653,2,1,149.99,34,"955 Jackson St, Los Angeles, CA 90001"
150654,17,1,11.99,44,"263 Cherry St, Los Angeles, CA 90001"
150655,5,1,2.99,42,"154 Main St, Los Angeles, CA 90001"
150656,2,1,149.99,43,"643 Jackson St, Atlanta, GA 30301"
150657,5,1,2.99,40,"406 Maple St, Los Angeles, CA 90001"
150658,15,1,11.95,55,"82 Park St, Austin, TX 73301"
150659,1,1,389.99,41,"117 Johnson St, San Francisco, CA 94016"
150660,2,1,149.99,33,"719 11th St, New York City, NY 10001"
150661,17,1,11.99,51,"835 Spruce St, Atlanta, GA 30301"
150662,17,1,11.99,31,"403 North St, Dallas, TX 75001"
150663,5,1,2.99,44,"205 Spruce St, Los Angeles, CA 90001"
150664,14,1,999.99,36,"928 14th St, Dallas, TX 75001"
150665,5,2,2.99,40,"964 7th St, San Francisco, CA 94016"
150666,17,1,11.99,35,"188 Spruce St, San Francisco, CA 94016"
150667,15,1,11.95,57,"662 Chestnut St, Dallas, TX 75001"
150668,17,1,11.99,44,"419 7th St, Atlanta, GA 30301"
150669,18,1,700,40,"585 6th St, Atlanta, GA 30301"
150670,4,1,3.84,58,"368 Hickory St, Portland, ME 04101"
150671,7,1,99.99,39,"690 14th St, Boston, MA 02215"
150672,15,1,11.95,54,"869 Spruce St, Dallas, TX 75001"
150673,7,1,99.99,32,"688 Spruce St, San Francisco, CA 94016"
150674,9,1,600,51,"690 Park St, San Francisco, CA 94016"
150674,15,1,11.95,51,"690 Park St, San Francisco, CA 94016"
150674,17,1,11.99,51,"690 Park St, San Francisco, CA 94016"
150675,12,1,14.95,54,"395 Spruce St, San Francisco, CA 94016"
150676,2,1,149.99,47,"401 Cedar St, Dallas, TX 75001"
150677,14,1,999.99,38,"221 Elm St, New York City, NY 10001"
150678,4,1,3.84,47,"399 Center St, Los Angeles, CA 90001"
150679,7,1,99.99,47,"885 Elm St, Seattle, WA 98101"
150680,18,1,700,33,"29 Lakeview St, Austin, TX 73301"
150681,15,2,11.95,47,"348 9th St, Seattle, WA 98101"
150682,6,1,150,45,"833 Lake St, San Francisco, CA 94016"
150683,2,1,149.99,53,"632 Ridge St, San Francisco, CA 94016"
150684,3,1,379.99,53,"615 Jefferson St, San Francisco, CA 94016"
150685,12,2,14.95,35,"658 Forest St, Portland, OR 97035"
150686,18,1,700,58,"389 Pine St, Los Angeles, CA 90001"
150687,17,1,11.99,57,"292 Highland St, Los Angeles, CA 90001"
150688,9,1,600,37,"719 Maple St, New York City, NY 10001"
150688,17,1,11.99,37,"719 Maple St, New York City, NY 10001"
150689,5,1,2.99,54,"623 10th St, Los Angeles, CA 90001"
150690,4,1,3.84,58,"167 Highland St, Atlanta, GA 30301"
150691,0,1,109.99,56,"902 Adams St, New York City, NY 10001"
150692,7,1,99.99,53,"868 11th St, Boston, MA 02215"
150693,17,1,11.99,53,"403 West St, Boston, MA 02215"
150694,6,1,150,56,"813 Church St, Los Angeles, CA 90001"
150695,4,1,3.84,37,"272 4th St, Atlanta, GA 30301"
150696,4,1,3.84,32,"417 Dogwood St, Boston, MA 02215"
150697,7,1,99.99,49,"966 7th St, Seattle, WA 98101"
150698,3,1,379.99,38,"375 Maple St, Los Angeles, CA 90001"
150699,15,1,11.95,36,"253 Cherry St, San Francisco, CA 94016"
150700,15,1,11.95,33,"551 2nd St, New York City, NY 10001"
150701,14,1,999.99,37,"822 Highland St, Dallas, TX 75001"
150702,3,1,379.99,53,"27 Wilson St, Los Angeles, CA 90001"
150703,1,1,389.99,33,"998 Jefferson St, Boston, MA 02215"
150704,1,1,389.99,41,"508 Walnut St, Austin, TX 73301"
150705,7,1,99.99,45,"189 Elm St, New York City, NY 10001"
150706,12,1,14.95,49,"815 Willow St, San Francisco, CA 94016"
150707,12,1,14.95,45,"128 Elm St, San Francisco, CA 94016"
150708,7,1,99.99,35,"36 Ridge St, Dallas, TX 75001"
150709,15,1,11.95,46,"507 Washington St, Boston, MA 02215"
150710,1,1,389.99,31,"581 Jackson St, San Francisco, CA 94016"
150711,8,1,300,46,"320 11th St, San Francisco, CA 94016"
150712,4,3,3.84,49,"109 Willow St, New York City, NY 10001"
150713,5,2,2.99,31,"362 10th St, Dallas, TX 75001"
150714,7,1,99.99,44,"539 5th St, Los Angeles, CA 90001"
150715,6,1,150,58,"626 Lakeview St, San Francisco, CA 94016"
150716,7,1,99.99,35,"396 Elm St, Dallas, TX 75001"
150717,15,1,11.95,33,"202 Maple St, Austin, TX 73301"
150718,4,1,3.84,50,"211 Willow St, Atlanta, GA 30301"
150719,5,1,2.99,31,"281 Lake St, Portland, OR 97035"
150720,2,1,149.99,40,"326 10th St, San Francisco, CA 94016"
150721,6,1,150,44,"115 Cedar St, San Francisco, CA 94016"
150722,4,2,3.84,39,"859 Cedar St, Seattle, WA 98101"
150723,12,1,14.95,50,"793 Forest St, Los Angeles, CA 90001"
150724,3,1,379.99,44,"168 Forest St, Seattle, WA 98101"
150725,4,2,3.84,57,"148 Park St, San Francisco, CA 94016"
150726,15,1,11.95,39,"984 Hickory St, San Francisco, CA 94016"
150727,6,1,150,51,"406 4th St, San Francisco, CA 94016"
150728,17,1,11.99,33,"7 Highland St, New York City, NY 10001"
150729,9,1,600,38,"705 7th St, Boston, MA 02215"
150730,15,2,11.95,46,"357 Lakeview St, San Francisco, CA 94016"
150731,12,1,14.95,54,"907 South St, Seattle, WA 98101"
150732,4,1,3.84,41,"417 Ridge St, San Francisco, CA 94016"
150733,1,1,389.99,45,"982 Washington St, Los Angeles, CA 90001"
150734,9,1,600,43,"119 Madison St, New York City, NY 10001"
150734,15,1,11.95,43,"119 Madison St, New York City, NY 10001"
150735,4,1,3.84,43,"450 6th St, Boston, MA 02215"
150736,17,1,11.99,51,"785 Lakeview St, Los Angeles, CA 90001"
150737,5,1,2.99,44,"727 Pine St, Los Angeles, CA 90001"
150738,7,1,99.99,38,"374 Main St, Atlanta, GA 30301"
150739,12,1,14.95,45,"21 11th St, Atlanta, GA 30301"
150740,3,1,379.99,38,"838 11th St, Portland, OR 97035"
150741,7,1,99.99,41,"755 Maple St, New York City, NY 10001"
150742,17,1,11.99,39,"589 Maple St, San Francisco, CA 94016"
150743,5,1,2.99,47,"203 Main St, Los Angeles, CA 90001"
150744,3,1,379.99,37,"682 5th St, Atlanta, GA 30301"
150745,4,3,3.84,56,"489 Center St, San Francisco, CA 94016"
150746,5,1,2.99,31,"195 North St, Los Angeles, CA 90001"
150747,15,1,11.95,33,"275 2nd St, San Francisco, CA 94016"
150748,5,1,2.99,57,"931 11th St, New York City, NY 10001"
150749,16,1,400,49,"55 6th St, San Francisco, CA 94016"
150750,18,1,700,35,"753 Washington St, New York City, NY 10001"
150751,15,2,11.95,41,"153 Washington St, Los Angeles, CA 90001"
150752,17,1,11.99,38,"23 4th St, Portland, OR 97035"
150753,12,1,14.95,58,"599 7th St, New York City, NY 10001"
150754,5,1,2.99,57,"423 Park St, Austin, TX 73301"
150755,4,1,3.84,50,"355 Lake St, Austin, TX 73301"
150756,7,1,99.99,33,"114 West St, Seattle, WA 98101"
150757,15,1,11.95,48,"141 Highland St, San Francisco, CA 94016"
150758,18,1,700,49,"360 Madison St, Austin, TX 73301"
150758,17,1,11.99,49,"360 Madison St, Austin, TX 73301"
150759,12,1,14.95,33,"999 9th St, Boston, MA 02215"
150760,4,2,3.84,47,"638 4th St, Los Angeles, CA 90001"
150761,5,1,2.99,49,"358 Maple St, Austin, TX 73301"
150762,15,1,11.95,45,"927 Lake St, San Francisco, CA 94016"
150763,4,3,3.84,41,"276 2nd St, New York City, NY 10001"
150764,5,1,2.99,56,"671 10th St, New York City, NY 10001"
150765,4,1,3.84,43,"750 Madison St, Seattle, WA 98101"
150766,7,1,99.99,55,"969 10th St, San Francisco, CA 94016"
150767,7,1,99.99,31,"38 Wilson St, San Francisco, CA 94016"
150768,12,1,14.95,56,"482 Madison St, Los Angeles, CA 90001"
150769,6,1,150,33,"470 Madison St, Los Angeles, CA 90001"
150770,3,1,379.99,36,"721 Dogwood St, Seattle, WA 98101"
150771,4,1,3.84,56,"619 9th St, New York City, NY 10001"
150772,7,1,99.99,55,"238 8th St, Los Angeles, CA 90001"
150773,4,1,3.84,38,"632 Highland St, New York City, NY 10001"
150774,4,1,3.84,51,"579 Adams St, San Francisco, CA 94016"
150775,12,1,14.95,46,"596 9th St, Seattle, WA 98101"
150776,7,1,99.99,34,"480 1st St, Seattle, WA 98101"
150777,12,2,14.95,44,"879 Pine St, Los Angeles, CA 90001"
150778,6,1,150,34,"49 Hill St, San Francisco, CA 94016"
150779,2,1,149.99,58,"819 Adams St, San Francisco, CA 94016"
150780,9,1,600,45,"123 Maple St, Austin, TX 73301"
150781,7,1,99.99,38,"219 1st St, Atlanta, GA 30301"
150782,12,1,14.95,48,"12 Highland St, San Francisco, CA 94016"
150783,5,1,2.99,57,"13 Hill St, San Francisco, CA 94016"
150784,4,1,3.84,52,"73 Sunset St, New York City, NY 10001"
150785,6,1,150,51,"474 Pine St, Los Angeles, CA 90001"
150786,4,2,3.84,36,"856 Highland St, Atlanta, GA 30301"
150787,15,1,11.95,49,"110 Washington St, New York City, NY 10001"
150788,17,1,11.99,44,"65 Pine St, New York City, NY 10001"
150789,12,1,14.95,52,"156 West St, New York City, NY 10001"
150790,15,1,11.95,41,"869 Lincoln St, Seattle, WA 98101"
150791,6,1,150,49,"663 Madison St, San Francisco, CA 94016"
150792,17,1,11.99,49,"343 13th St, Boston, MA 02215"
150793,14,1,999.99,31,"210 1st St, Boston, MA 02215"
150794,5,1,2.99,57,"195 Jackson St, Boston, MA 02215"
150795,1,1,389.99,56,"959 4th St, Seattle, WA 98101"
150796,5,2,2.99,53,"129 Washington St, Atlanta, GA 30301"
150797,15,3,11.95,48,"995 Ridge St, Atlanta, GA 30301"
150798,13,1,1700,38,"931 Dogwood St, New York City, NY 10001"
150799,7,1,99.99,51,"445 14th St, Dallas, TX 75001"
150800,15,1,11.95,53,"37 North St, Boston, MA 02215"
150801,5,1,2.99,40,"212 Center St, Seattle, WA 98101"
150802,9,1,600,31,"817 Willow St, Dallas, TX 75001"
150803,7,1,99.99,44,"532 Hill St, San Francisco, CA 94016"
150804,5,1,2.99,51,"849 Jackson St, New York City, NY 10001"
150805,4,1,3.84,57,"820 Washington St, New York City, NY 10001"
150806,15,1,11.95,58,"995 6th St, Los Angeles, CA 90001"
150807,1,1,389.99,48,"278 Dogwood St, Boston, MA 02215"
150808,4,1,3.84,38,"566 West St, San Francisco, CA 94016"
150809,15,1,11.95,54,"605 Hill St, Los Angeles, CA 90001"
150810,15,1,11.95,40,"275 2nd St, Los Angeles, CA 90001"
150811,9,1,600,44,"969 Pine St, Seattle, WA 98101"
150813,6,1,150,49,"575 Cherry St, San Francisco, CA 94016"
150814,15,1,11.95,48,"922 7th St, Seattle, WA 98101"
150815,17,1,11.99,42,"770 6th St, Atlanta, GA 30301"
150816,8,1,300,45,"769 Johnson St, San Francisco, CA 94016"
150817,4,1,3.84,56,"377 Church St, New York City, NY 10001"
150818,4,1,3.84,56,"919 Adams St, Seattle, WA 98101"
150819,2,1,149.99,44,"547 Willow St, Los Angeles, CA 90001"
150820,4,1,3.84,35,"920 11th St, Portland, OR 97035"
150821,7,1,99.99,55,"316 Center St, Los Angeles, CA 90001"
150822,4,1,3.84,53,"932 Forest St, San Francisco, CA 94016"
150823,15,1,11.95,54,"848 Cedar St, San Francisco, CA 94016"
150824,17,1,11.99,34,"513 Wilson St, Boston, MA 02215"
150825,2,1,149.99,52,"289 Hickory St, New York City, NY 10001"
150826,7,1,99.99,46,"543 6th St, Seattle, WA 98101"
150827,15,1,11.95,38,"529 West St, New York City, NY 10001"
150828,13,1,1700,48,"380 13th St, Dallas, TX 75001"
150829,1,1,389.99,38,"606 Highland St, Los Angeles, CA 90001"
150830,15,2,11.95,58,"121 Cedar St, Seattle, WA 98101"
150831,5,1,2.99,45,"346 Center St, New York City, NY 10001"
150832,15,1,11.95,46,"107 4th St, San Francisco, CA 94016"
150833,15,1,11.95,45,"365 Center St, New York City, NY 10001"
150834,7,1,99.99,52,"795 Jefferson St, Dallas, TX 75001"
150835,6,1,150,42,"279 10th St, New York City, NY 10001"
150836,17,1,11.99,36,"820 Walnut St, Dallas, TX 75001"
150837,12,1,14.95,44,"725 Adams St, Atlanta, GA 30301"
150838,15,1,11.95,55,"478 Adams St, New York City, NY 10001"
150839,9,1,600,54,"625 Washington St, New York City, NY 10001"
150840,5,1,2.99,48,"14 6th St, Austin, TX 73301"
150841,4,1,3.84,36,"738 Meadow St, San Francisco, CA 94016"
150842,12,1,14.95,39,"130 Spruce St, Los Angeles, CA 90001"
150843,12,1,14.95,48,"409 4th St, Dallas, TX 75001"
150844,13,1,1700,36,"680 Church St, San Francisco, CA 94016"
150845,15,1,11.95,47,"663 Lake St, Portland, OR 97035"
150846,5,3,2.99,39,"223 South St, Dallas, TX 75001"
150847,9,1,600,40,"138 Chestnut St, New York City, NY 10001"
150848,1,1,389.99,37,"358 Willow St, Seattle, WA 98101"
150849,5,1,2.99,38,"14 Meadow St, Austin, TX 73301"
150850,5,1,2.99,44,"331 West St, Seattle, WA 98101"
150851,4,1,3.84,43,"490 South St, Portland, OR 97035"
150852,5,1,2.99,56,"361 Park St, Portland, OR 97035"
150853,5,1,2.99,57,"953 Jefferson St, New York City, NY 10001"
150853,1,1,389.99,57,"953 Jefferson St, New York City, NY 10001"
150854,1,1,389.99,44,"937 Cedar St, New York City, NY 10001"
150855,3,1,379.99,41,"418 North St, Dallas, TX 75001"
150856,8,1,300,37,"571 Meadow St, San Francisco, CA 94016"
150857,15,1,11.95,35,"540 6th St, San Francisco, CA 94016"
150858,15,1,11.95,43,"376 Sunset St, Austin, TX 73301"
150859,12,1,14.95,54,"817 Lake St, Los Angeles, CA 90001"
150860,5,3,2.99,51,"90 Sunset St, New York City, NY 10001"
150861,3,1,379.99,53,"794 Washington St, Los Angeles, CA 90001"
150862,0,1,109.99,35,"196 5th St, San Francisco, CA 94016"
150863,15,1,11.95,46,"570 West St, San Francisco, CA 94016"
150864,4,1,3.84,54,"17 Park St, San Francisco, CA 94016"
150865,7,1,99.99,42,"107 Lakeview St, Los Angeles, CA 90001"
150866,2,1,149.99,35,"248 Adams St, San Francisco, CA 94016"
150867,15,1,11.95,51,"907 West St, Los Angeles, CA 90001"
150868,12,1,14.95,40,"447 Park St, Atlanta, GA 30301"
150869,4,1,3.84,53,"35 6th St, San Francisco, CA 94016"
150870,17,1,11.99,43,"805 1st St, Dallas, TX 75001"
150871,5,5,2.99,33,"659 Highland St, San Francisco, CA 94016"
150872,12,1,14.95,58,"436 6th St, Seattle, WA 98101"
150873,12,1,14.95,38,"65 10th St, Atlanta, GA 30301"
150874,12,2,14.95,55,"851 Forest St, Portland, OR 97035"
150875,12,1,14.95,47,"383 Wilson St, San Francisco, CA 94016"
150876,10,1,600.0,33,"367 Meadow St, San Francisco, CA 94016"
150877,15,1,11.95,42,"665 Ridge St, Austin, TX 73301"
150878,6,1,150,54,"441 Washington St, Portland, OR 97035"
150879,15,1,11.95,52,"899 14th St, San Francisco, CA 94016"
150880,3,1,379.99,33,"548 Pine St, San Francisco, CA 94016"
150881,17,1,11.99,48,"34 2nd St, Los Angeles, CA 90001"
150882,17,1,11.99,44,"402 10th St, Boston, MA 02215"
150883,17,1,11.99,34,"457 Willow St, San Francisco, CA 94016"
150884,17,1,11.99,47,"632 Center St, San Francisco, CA 94016"
150885,14,1,999.99,50,"88 Main St, San Francisco, CA 94016"
150886,17,1,11.99,43,"432 1st St, Boston, MA 02215"
150887,3,1,379.99,38,"186 Elm St, Seattle, WA 98101"
150888,17,1,11.99,53,"92 Willow St, Boston, MA 02215"
150889,15,1,11.95,39,"800 5th St, Atlanta, GA 30301"
150890,6,1,150,41,"449 9th St, Dallas, TX 75001"
150891,12,1,14.95,57,"241 Dogwood St, San Francisco, CA 94016"
150892,17,1,11.99,48,"248 Johnson St, San Francisco, CA 94016"
150892,6,1,150,48,"248 Johnson St, San Francisco, CA 94016"
150893,14,1,999.99,40,"774 5th St, Portland, OR 97035"
150894,9,1,600,49,"580 South St, San Francisco, CA 94016"
150895,11,1,600.0,48,"405 11th St, Dallas, TX 75001"
150896,12,1,14.95,35,"472 13th St, New York City, NY 10001"
150897,15,1,11.95,45,"127 Chestnut St, Boston, MA 02215"
150898,4,1,3.84,45,"2 14th St, Seattle, WA 98101"
150899,15,1,11.95,50,"23 Park St, Portland, ME 04101"
150900,5,2,2.99,48,"767 4th St, San Francisco, CA 94016"
150901,5,1,2.99,51,"79 Sunset St, Dallas, TX 75001"
150902,11,1,600.0,52,"863 Hickory St, San Francisco, CA 94016"
150903,4,1,3.84,41,"480 River St, Seattle, WA 98101"
150904,3,1,379.99,38,"593 13th St, Seattle, WA 98101"
150905,15,1,11.95,42,"536 Forest St, Los Angeles, CA 90001"
150906,5,1,2.99,35,"884 Ridge St, Los Angeles, CA 90001"
150907,6,1,150,55,"491 River St, Dallas, TX 75001"
150907,17,1,11.99,55,"491 River St, Dallas, TX 75001"
150908,12,1,14.95,48,"280 11th St, Austin, TX 73301"
150909,2,1,149.99,43,"195 9th St, San Francisco, CA 94016"
