Order ID,Product ID,Quantity Ordered,Price Each,Date,Purchase Address
209949,9,1,600.0,173,"637 12th St, San Francisco, CA 94016"
209949,15,1,11.95,173,"637 12th St, San Francisco, CA 94016"
209950,17,2,11.99,151,"689 Walnut St, Los Angeles, CA 90001"
209951,1,1,389.99,180,"998 Johnson St, New York City, NY 10001"
209952,0,1,109.99,176,"314 Willow St, Dallas, TX 75001"
209953,9,1,600.0,166,"753 6th St, Dallas, TX 75001"
209954,18,1,700.0,166,"599 2nd St, San Francisco, CA 94016"
209955,4,1,3.84,165,"549 2nd St, Atlanta, GA 30301"
209956,4,2,3.84,176,"910 Jackson St, Seattle, WA 98101"
209957,4,1,3.84,163,"545 Dogwood St, Los Angeles, CA 90001"
209958,17,1,11.99,156,"326 Hickory St, Los Angeles, CA 90001"
209959,15,1,11.95,151,"88 River St, Atlanta, GA 30301"
209960,15,1,11.95,172,"333 Sunset St, Dallas, TX 75001"
209960,4,1,3.84,172,"333 Sunset St, Dallas, TX 75001"
209961,18,1,700.0,151,"482 South St, Austin, TX 73301"
209961,12,1,14.95,151,"482 South St, Austin, TX 73301"
209962,15,1,11.95,173,"441 Cherry St, New York City, NY 10001"
209963,12,1,14.95,163,"551 Hill St, Boston, MA 02215"
209964,15,2,11.95,161,"822 8th St, Los Angeles, CA 90001"
209965,0,1,109.99,174,"910 North St, San Francisco, CA 94016"
209966,12,1,14.95,170,"743 Adams St, New York City, NY 10001"
209967,4,2,3.84,171,"584 Chestnut St, San Francisco, CA 94016"
209968,6,1,150.0,173,"120 Church St, Dallas, TX 75001"
209969,6,1,150.0,171,"133 Sunset St, Los Angeles, CA 90001"
209970,5,1,2.99,158,"181 Meadow St, Seattle, WA 98101"
209971,4,1,3.84,172,"440 Maple St, Dallas, TX 75001"
209972,17,1,11.99,164,"690 11th St, New York City, NY 10001"
209973,7,1,99.99,156,"658 Highland St, Austin, TX 73301"
209974,15,1,11.95,161,"555 9th St, New York City, NY 10001"
209975,4,3,3.84,155,"152 Johnson St, New York City, NY 10001"
209976,6,1,150.0,176,"966 Washington St, Atlanta, GA 30301"
209977,4,1,3.84,151,"96 14th St, Los Angeles, CA 90001"
209978,12,1,14.95,155,"57 1st St, Los Angeles, CA 90001"
209979,15,1,11.95,174,"979 2nd St, San Francisco, CA 94016"
209980,7,1,99.99,178,"875 Forest St, New York City, NY 10001"
209981,18,1,700.0,155,"898 14th St, Los Angeles, CA 90001"
209982,1,1,389.99,167,"315 Forest St, New York City, NY 10001"
209983,13,1,1700.0,172,"702 Center St, Seattle, WA 98101"
209984,15,1,11.95,153,"36 7th St, Seattle, WA 98101"
209985,6,1,150.0,155,"54 12th St, Portland, OR 97035"
209986,0,1,109.99,173,"11 Wilson St, New York City, NY 10001"
209987,5,3,2.99,153,"76 River St, Los Angeles, CA 90001"
209988,17,1,11.99,177,"403 Main St, San Francisco, CA 94016"
209989,18,1,700.0,169,"285 8th St, Los Angeles, CA 90001"
209990,9,1,600.0,166,"557 Wilson St, Austin, TX 73301"
209991,5,1,2.99,152,"835 Chestnut St, Boston, MA 02215"
209992,6,1,150.0,171,"207 13th St, Boston, MA 02215"
209993,15,1,11.95,154,"810 Meadow St, Dallas, TX 75001"
209994,12,1,14.95,178,"679 Washington St, Boston, MA 02215"
209995,1,1,389.99,163,"890 Washington St, Austin, TX 73301"
209996,9,1,600.0,163,"965 Johnson St, Austin, TX 73301"
209997,4,1,3.84,169,"594 Lake St, New York City, NY 10001"
209998,7,1,99.99,167,"988 Madison St, San Francisco, CA 94016"
209999,7,1,99.99,166,"949 10th St, Dallas, TX 75001"
210000,18,1,700.0,156,"534 Park St, Los Angeles, CA 90001"
210001,4,1,3.84,172,"171 Madison St, Portland, OR 97035"
210002,5,1,2.99,176,"124 Park St, San Francisco, CA 94016"
210003,7,1,99.99,176,"928 West St, Boston, MA 02215"
210004,5,1,2.99,173,"868 8th St, San Francisco, CA 94016"
210005,5,1,2.99,162,"532 Willow St, Atlanta, GA 30301"
210006,12,1,14.95,171,"186 14th St, Boston, MA 02215"
210007,18,1,700.0,180,"133 Highland St, Dallas, TX 75001"
210008,2,1,149.99,169,"433 14th St, Portland, OR 97035"
210009,7,1,99.99,179,"35 West St, Los Angeles, CA 90001"
210010,15,1,11.95,151,"469 Pine St, Austin, TX 73301"
210011,4,1,3.84,163,"615 Forest St, Atlanta, GA 30301"
210012,3,1,379.99,154,"507 1st St, San Francisco, CA 94016"
210013,4,2,3.84,167,"820 5th St, New York City, NY 10001"
210014,17,1,11.99,178,"465 Meadow St, Portland, OR 97035"
210015,17,1,11.99,156,"559 11th St, Atlanta, GA 30301"
210016,4,2,3.84,172,"34 14th St, San Francisco, CA 94016"
210017,5,1,2.99,168,"624 Adams St, Atlanta, GA 30301"
210018,12,1,14.95,164,"684 Maple St, San Francisco, CA 94016"
210019,12,1,14.95,177,"505 Maple St, New York City, NY 10001"
210020,6,1,150.0,176,"920 Washington St, Los Angeles, CA 90001"
210021,5,1,2.99,157,"627 Spruce St, Boston, MA 02215"
210022,12,1,14.95,179,"943 9th St, San Francisco, CA 94016"
210023,4,3,3.84,162,"838 Dogwood St, Los Angeles, CA 90001"
210024,5,1,2.99,169,"649 7th St, Dallas, TX 75001"
210025,0,1,109.99,152,"940 14th St, New York City, NY 10001"
210026,7,1,99.99,162,"878 4th St, San Francisco, CA 94016"
210027,13,1,1700.0,155,"763 2nd St, Los Angeles, CA 90001"
210028,2,1,149.99,165,"297 12th St, Dallas, TX 75001"
210029,7,1,99.99,155,"509 4th St, Dallas, TX 75001"
210030,13,1,1700.0,153,"479 Willow St, Los Angeles, CA 90001"
210031,5,1,2.99,158,"641 Lincoln St, Portland, OR 97035"
210032,4,1,3.84,177,"569 4th St, Atlanta, GA 30301"
210033,4,2,3.84,165,"749 North St, New York City, NY 10001"
210034,1,1,389.99,164,"476 1st St, Atlanta, GA 30301"
210035,2,1,149.99,180,"386 1st St, Dallas, TX 75001"
210036,4,1,3.84,158,"598 Meadow St, Boston, MA 02215"
210037,5,1,2.99,176,"524 6th St, New York City, NY 10001"
210038,14,1,999.99,165,"443 Maple St, New York City, NY 10001"
210039,5,1,2.99,160,"988 Maple St, Dallas, TX 75001"
210040,4,1,3.84,179,"711 1st St, San Francisco, CA 94016"
210041,2,1,149.99,167,"225 West St, Atlanta, GA 30301"
210042,8,1,300.0,171,"325 Park St, Portland, OR 97035"
210043,6,1,150.0,166,"395 Main St, Seattle, WA 98101"
210044,6,1,150.0,164,"372 Spruce St, Portland, OR 97035"
210045,7,1,99.99,153,"287 Cedar St, Boston, MA 02215"
210046,6,1,150.0,165,"816 1st St, San Francisco, CA 94016"
210047,3,1,379.99,156,"973 Lakeview St, San Francisco, CA 94016"
210048,17,1,11.99,155,"314 Ridge St, San Francisco, CA 94016"
210049,14,1,999.99,170,"993 6th St, San Francisco, CA 94016"
210050,7,1,99.99,163,"271 13th St, New York City, NY 10001"
210051,18,1,700.0,161,"784 Pine St, Austin, TX 73301"
210052,15,1,11.95,168,"24 Main St, Seattle, WA 98101"
210053,12,1,14.95,154,"68 Lake St, Los Angeles, CA 90001"
210054,12,1,14.95,172,"175 6th St, Los Angeles, CA 90001"
210055,6,1,150.0,167,"575 Wilson St, Portland, ME 04101"
210056,13,1,1700.0,159,"171 Lakeview St, Seattle, WA 98101"
210057,5,2,2.99,169,"82 2nd St, Boston, MA 02215"
210058,12,1,14.95,162,"641 1st St, Austin, TX 73301"
210059,2,1,149.99,156,"902 Hickory St, Los Angeles, CA 90001"
210060,15,1,11.95,156,"592 Elm St, Portland, OR 97035"
210061,8,1,300.0,178,"975 Elm St, San Francisco, CA 94016"
210062,5,1,2.99,154,"709 Church St, New York City, NY 10001"
210063,12,1,14.95,169,"77 Highland St, Atlanta, GA 30301"
210064,12,1,14.95,166,"101 Lincoln St, Atlanta, GA 30301"
210064,2,1,149.99,166,"101 Lincoln St, Atlanta, GA 30301"
210065,12,1,14.95,170,"490 River St, San Francisco, CA 94016"
210066,18,1,700.0,157,"691 Cherry St, Dallas, TX 75001"
210067,17,1,11.99,166,"471 Lincoln St, Los Angeles, CA 90001"
210068,4,1,3.84,159,"868 6th St, San Francisco, CA 94016"
210069,9,1,600.0,161,"743 2nd St, New York City, NY 10001"
210070,5,1,2.99,169,"977 Johnson St, San Francisco, CA 94016"
210071,12,1,14.95,160,"988 Pine St, Portland, OR 97035"
210072,4,2,3.84,169,"921 4th St, San Francisco, CA 94016"
210073,7,1,99.99,164,"400 Johnson St, Dallas, TX 75001"
210074,4,2,3.84,175,"794 Wilson St, Los Angeles, CA 90001"
210075,15,1,11.95,157,"216 Main St, Los Angeles, CA 90001"
210076,4,1,3.84,166,"168 Washington St, New York City, NY 10001"
210077,17,1,11.99,165,"357 8th St, San Francisco, CA 94016"
210078,14,1,999.99,158,"981 Chestnut St, Portland, OR 97035"
210079,10,1,600.0,160,"516 Park St, San Francisco, CA 94016"
210080,5,1,2.99,174,"280 Spruce St, Austin, TX 73301"
210081,7,1,99.99,151,"354 Dogwood St, Atlanta, GA 30301"
210082,15,1,11.95,152,"119 11th St, Los Angeles, CA 90001"
210083,12,1,14.95,155,"468 12th St, Boston, MA 02215"
210084,14,1,999.99,161,"696 Adams St, Los Angeles, CA 90001"
210085,2,1,149.99,158,"425 13th St, Austin, TX 73301"
210086,3,1,379.99,152,"550 Lake St, San Francisco, CA 94016"
210087,12,1,14.95,180,"720 Dogwood St, San Francisco, CA 94016"
210088,17,1,11.99,168,"619 7th St, Austin, TX 73301"
210089,15,1,11.95,174,"177 8th St, Los Angeles, CA 90001"
210090,5,3,2.99,179,"534 Johnson St, Portland, OR 97035"
210091,13,1,1700,153,"238 5th St, San Francisco, CA 94016"
210092,15,1,11.95,152,"359 Jefferson St, San Francisco, CA 94016"
210093,6,1,150,154,"2 Hill St, San Francisco, CA 94016"
210094,5,1,2.99,156,"968 2nd St, Austin, TX 73301"
210095,5,2,2.99,177,"930 North St, Atlanta, GA 30301"
210096,2,1,149.99,160,"126 8th St, Atlanta, GA 30301"
210097,12,1,14.95,157,"399 Spruce St, Seattle, WA 98101"
210098,5,1,2.99,156,"587 Adams St, San Francisco, CA 94016"
210099,12,2,14.95,167,"362 Highland St, Seattle, WA 98101"
210100,6,1,150,177,"550 7th St, New York City, NY 10001"
210101,16,1,400,155,"944 Hickory St, Los Angeles, CA 90001"
210102,17,1,11.99,167,"275 Forest St, San Francisco, CA 94016"
210103,9,1,600,151,"626 12th St, Los Angeles, CA 90001"
210104,7,1,99.99,164,"324 Lake St, Los Angeles, CA 90001"
210105,4,3,3.84,169,"445 11th St, Boston, MA 02215"
210106,17,2,11.99,162,"531 Johnson St, Austin, TX 73301"
210107,12,1,14.95,163,"325 Jefferson St, Los Angeles, CA 90001"
210108,2,1,149.99,175,"859 Center St, San Francisco, CA 94016"
210109,12,1,14.95,174,"820 West St, Boston, MA 02215"
210110,6,1,150,163,"194 Hill St, Portland, OR 97035"
210111,12,1,14.95,162,"792 9th St, Boston, MA 02215"
210112,15,1,11.95,155,"838 Center St, San Francisco, CA 94016"
210113,15,1,11.95,180,"258 Hickory St, Seattle, WA 98101"
210114,17,1,11.99,170,"559 Walnut St, San Francisco, CA 94016"
210115,6,1,150,154,"85 6th St, Boston, MA 02215"
210116,7,1,99.99,163,"65 Elm St, San Francisco, CA 94016"
210117,7,1,99.99,175,"371 9th St, New York City, NY 10001"
210118,7,1,99.99,173,"208 1st St, San Francisco, CA 94016"
210119,17,2,11.99,174,"800 River St, Los Angeles, CA 90001"
210120,4,1,3.84,178,"316 Sunset St, Dallas, TX 75001"
210121,17,1,11.99,160,"330 Lake St, Boston, MA 02215"
210122,4,1,3.84,177,"448 Jefferson St, Dallas, TX 75001"
210123,5,1,2.99,151,"194 12th St, San Francisco, CA 94016"
210124,17,1,11.99,163,"256 Washington St, Portland, ME 04101"
210125,6,1,150,151,"889 Sunset St, Boston, MA 02215"
210126,0,1,109.99,171,"803 Pine St, Los Angeles, CA 90001"
210127,4,1,3.84,165,"592 Jackson St, San Francisco, CA 94016"
210128,12,1,14.95,158,"880 Jackson St, New York City, NY 10001"
210129,15,1,11.95,161,"36 6th St, Atlanta, GA 30301"
210130,5,5,2.99,161,"714 Lincoln St, San Francisco, CA 94016"
210131,4,1,3.84,179,"653 Maple St, San Francisco, CA 94016"
210132,6,2,150,168,"127 5th St, San Francisco, CA 94016"
210133,4,2,3.84,176,"712 Park St, Seattle, WA 98101"
210134,4,1,3.84,167,"362 Chestnut St, Portland, OR 97035"
210135,17,2,11.99,176,"557 Dogwood St, San Francisco, CA 94016"
210136,17,1,11.99,162,"554 Dogwood St, Dallas, TX 75001"
210137,4,1,3.84,168,"479 2nd St, Los Angeles, CA 90001"
210138,1,1,389.99,175,"445 Wilson St, San Francisco, CA 94016"
210139,4,1,3.84,152,"572 Elm St, Boston, MA 02215"
210140,4,1,3.84,168,"746 Lincoln St, Los Angeles, CA 90001"
210141,7,1,99.99,165,"6 Lake St, Los Angeles, CA 90001"
210142,8,1,300,174,"669 7th St, San Francisco, CA 94016"
210143,7,1,99.99,175,"777 Ridge St, Atlanta, GA 30301"
210144,1,1,389.99,167,"255 5th St, Portland, OR 97035"
210144,4,1,3.84,167,"255 5th St, Portland, OR 97035"
210145,0,1,109.99,178,"860 Washington St, Atlanta, GA 30301"
210146,4,1,3.84,175,"199 7th St, San Francisco, CA 94016"
210147,7,1,99.99,162,"144 Maple St, Austin, TX 73301"
210148,0,1,109.99,166,"710 Washington St, Atlanta, GA 30301"
210148,17,1,11.99,166,"710 Washington St, Atlanta, GA 30301"
210149,15,1,11.95,164,"978 Walnut St, Atlanta, GA 30301"
210150,2,1,149.99,161,"149 Pine St, San Francisco, CA 94016"
210151,15,1,11.95,160,"655 1st St, Los Angeles, CA 90001"
210152,5,2,2.99,170,"937 10th St, Portland, OR 97035"
210153,12,2,14.95,159,"305 Cherry St, New York City, NY 10001"
210154,18,1,700,152,"273 Madison St, New York City, NY 10001"
210155,5,1,2.99,158,"636 West St, New York City, NY 10001"
210156,15,1,11.95,152,"333 13th St, Los Angeles, CA 90001"
210157,4,1,3.84,170,"697 West St, San Francisco, CA 94016"
210158,1,1,389.99,162,"65 Hill St, San Francisco, CA 94016"
210159,17,1,11.99,162,"488 Johnson St, Dallas, TX 75001"
210160,13,1,1700,168,"711 Ridge St, New York City, NY 10001"
210161,6,1,150,177,"549 5th St, Boston, MA 02215"
210162,13,1,1700,170,"237 Maple St, Seattle, WA 98101"
210163,15,1,11.95,166,"584 Meadow St, San Francisco, CA 94016"
210164,5,1,2.99,156,"861 Walnut St, Portland, OR 97035"
210165,2,1,149.99,168,"569 River St, Los Angeles, CA 90001"
210166,7,1,99.99,171,"883 Church St, Austin, TX 73301"
210167,6,1,150,173,"433 13th St, Dallas, TX 75001"
210168,15,1,11.95,159,"690 West St, Seattle, WA 98101"
210169,4,1,3.84,176,"890 7th St, San Francisco, CA 94016"
210170,16,1,400,155,"405 Pine St, Seattle, WA 98101"
210171,9,1,600,180,"503 Dogwood St, New York City, NY 10001"
210172,15,1,11.95,165,"661 Ridge St, New York City, NY 10001"
210173,0,1,109.99,179,"240 Sunset St, Boston, MA 02215"
210174,2,1,149.99,155,"971 Madison St, San Francisco, CA 94016"
210175,5,1,2.99,176,"945 Lincoln St, Austin, TX 73301"
210176,9,1,600,178,"98 Wilson St, Los Angeles, CA 90001"
210177,17,1,11.99,176,"831 Madison St, Los Angeles, CA 90001"
210178,3,1,379.99,164,"2 Lake St, Boston, MA 02215"
210179,9,1,600,157,"143 Willow St, Boston, MA 02215"
210180,2,1,149.99,168,"227 Forest St, New York City, NY 10001"
210181,18,1,700,151,"236 Madison St, Dallas, TX 75001"
210182,4,1,3.84,170,"396 Walnut St, Portland, OR 97035"
210183,5,2,2.99,159,"201 Lake St, Boston, MA 02215"
210184,17,1,11.99,177,"551 Madison St, San Francisco, CA 94016"
210185,18,1,700,177,"338 Meadow St, Portland, OR 97035"
210186,15,1,11.95,154,"197 11th St, San Francisco, CA 94016"
210187,12,2,14.95,178,"444 Lincoln St, Boston, MA 02215"
210188,5,1,2.99,161,"462 Meadow St, Boston, MA 02215"
210189,18,1,700,153,"430 Wilson St, New York City, NY 10001"
210190,3,1,379.99,164,"475 Sunset St, Los Angeles, CA 90001"
210191,8,1,300,177,"90 Hickory St, Atlanta, GA 30301"
210192,6,1,150,178,"114 Lincoln St, Dallas, TX 75001"
210193,3,1,379.99,155,"902 Maple St, New York City, NY 10001"
210194,15,1,11.95,180,"518 Chestnut St, Los Angeles, CA 90001"
210195,6,1,150,176,"343 Adams St, Dallas, TX 75001"
210196,5,1,2.99,178,"505 Cherry St, Seattle, WA 98101"
210197,10,1,600.0,161,"187 8th St, San Francisco, CA 94016"
210198,1,1,389.99,170,"437 Lakeview St, Seattle, WA 98101"
210199,9,1,600,160,"682 Madison St, San Francisco, CA 94016"
210200,3,1,379.99,164,"688 Lincoln St, Dallas, TX 75001"
210201,7,2,99.99,168,"135 14th St, Austin, TX 73301"
210202,7,1,99.99,178,"734 Highland St, Los Angeles, CA 90001"
210203,7,1,99.99,174,"172 Highland St, Atlanta, GA 30301"
210204,6,1,150,179,"72 Lake St, New York City, NY 10001"
210205,8,1,300,158,"28 13th St, San Francisco, CA 94016"
210206,17,1,11.99,157,"994 Walnut St, Atlanta, GA 30301"
210207,9,1,600,166,"40 11th St, Portland, OR 97035"
210207,15,1,11.95,166,"40 11th St, Portland, OR 97035"
210208,15,2,11.95,152,"591 8th St, Dallas, TX 75001"
210209,14,1,999.99,159,"322 11th St, San Francisco, CA 94016"
210210,11,1,600.0,176,"948 Maple St, Boston, MA 02215"
210211,4,1,3.84,170,"358 Park St, Austin, TX 73301"
210212,4,1,3.84,179,"715 11th St, Los Angeles, CA 90001"
210213,7,1,99.99,155,"936 Maple St, Los Angeles, CA 90001"
210214,2,1,149.99,168,"847 9th St, Los Angeles, CA 90001"
210215,5,1,2.99,178,"106 North St, Atlanta, GA 30301"
210216,5,1,2.99,164,"445 Highland St, Atlanta, GA 30301"
210217,0,1,109.99,166,"735 Church St, Atlanta, GA 30301"
210218,12,1,14.95,151,"52 9th St, New York City, NY 10001"
210219,15,1,11.95,162,"896 Lakeview St, Los Angeles, CA 90001"
210220,5,1,2.99,174,"601 Center St, Portland, OR 97035"
210221,0,1,109.99,161,"285 1st St, Boston, MA 02215"
210222,3,1,379.99,166,"83 Lincoln St, Los Angeles, CA 90001"
210223,5,1,2.99,174,"566 South St, New York City, NY 10001"
210224,6,1,150,159,"283 Lakeview St, Atlanta, GA 30301"
210225,15,1,11.95,151,"993 Hickory St, Seattle, WA 98101"
210226,8,1,300,155,"295 Sunset St, San Francisco, CA 94016"
210227,15,1,11.95,177,"479 4th St, Dallas, TX 75001"
210228,4,1,3.84,161,"178 Dogwood St, Portland, OR 97035"
210229,12,1,14.95,157,"252 Johnson St, San Francisco, CA 94016"
210230,15,1,11.95,153,"502 Hill St, Los Angeles, CA 90001"
210231,17,1,11.99,154,"650 Johnson St, Boston, MA 02215"
210232,17,1,11.99,156,"969 Forest St, Dallas, TX 75001"
210233,4,1,3.84,162,"240 Lincoln St, Seattle, WA 98101"
210234,12,1,14.95,167,"202 4th St, Atlanta, GA 30301"
210235,3,1,379.99,168,"922 Ridge St, Boston, MA 02215"
210236,17,1,11.99,159,"246 Lake St, San Francisco, CA 94016"
210237,17,1,11.99,154,"704 8th St, Atlanta, GA 30301"
210238,5,1,2.99,155,"517 Adams St, Seattle, WA 98101"
210239,1,1,389.99,169,"139 Pine St, San Francisco, CA 94016"
210240,5,1,2.99,154,"828 Pine St, San Francisco, CA 94016"
210241,6,1,150,154,"737 Jackson St, San Francisco, CA 94016"
210242,15,2,11.95,153,"83 Sunset St, Austin, TX 73301"
210243,4,1,3.84,157,"970 Lincoln St, San Francisco, CA 94016"
210244,12,1,14.95,170,"229 Sunset St, Austin, TX 73301"
210245,5,1,2.99,164,"711 1st St, Los Angeles, CA 90001"
210246,12,1,14.95,152,"809 Washington St, Portland, OR 97035"
210247,12,1,14.95,171,"370 1st St, Los Angeles, CA 90001"
210248,4,2,3.84,166,"165 Highland St, Austin, TX 73301"
210249,9,1,600,160,"869 Johnson St, San Francisco, CA 94016"
210250,17,1,11.99,176,"977 Ridge St, Los Angeles, CA 90001"
210251,15,1,11.95,153,"110 Dogwood St, New York City, NY 10001"
210252,4,1,3.84,165,"10 Center St, Los Angeles, CA 90001"
210253,9,1,600,161,"963 Lakeview St, Los Angeles, CA 90001"
210253,15,1,11.95,161,"963 Lakeview St, Los Angeles, CA 90001"
210254,14,1,999.99,164,"464 6th St, San Francisco, CA 94016"
210255,15,1,11.95,159,"274 5th St, New York City, NY 10001"
210256,12,1,14.95,151,"740 Adams St, San Francisco, CA 94016"
210257,3,1,379.99,166,"302 Jefferson St, Boston, MA 02215"
210258,3,1,379.99,151,"82 Cherry St, Austin, TX 73301"
210259,17,1,11.99,155,"832 Hill St, San Francisco, CA 94016"
210260,4,1,3.84,172,"916 9th St, San Francisco, CA 94016"
210261,4,2,3.84,180,"466 Ridge St, Atlanta, GA 30301"
210262,5,1,2.99,172,"912 Meadow St, San Francisco, CA 94016"
210263,15,1,11.95,179,"789 Johnson St, Los Angeles, CA 90001"
210264,12,1,14.95,175,"780 Lake St, New York City, NY 10001"
210265,2,1,149.99,162,"620 Highland St, Dallas, TX 75001"
210266,2,1,149.99,164,"282 Elm St, Los Angeles, CA 90001"
210267,15,1,11.95,174,"946 Johnson St, Los Angeles, CA 90001"
210268,4,1,3.84,154,"498 Park St, Dallas, TX 75001"
210269,7,1,99.99,165,"212 Wilson St, Los Angeles, CA 90001"
210270,12,1,14.95,156,"175 Sunset St, Los Angeles, CA 90001"
210271,16,1,400,165,"318 Church St, San Francisco, CA 94016"
210271,15,1,11.95,165,"318 Church St, San Francisco, CA 94016"
210272,15,1,11.95,169,"726 Meadow St, San Francisco, CA 94016"
210273,4,2,3.84,169,"391 Highland St, San Francisco, CA 94016"
210274,2,1,149.99,172,"436 West St, Atlanta, GA 30301"
210274,6,1,150,172,"436 West St, Atlanta, GA 30301"
210275,6,1,150,171,"63 Forest St, Dallas, TX 75001"
210276,14,1,999.99,171,"719 Cedar St, San Francisco, CA 94016"
210277,12,1,14.95,166,"294 Johnson St, Los Angeles, CA 90001"
210278,8,1,300,170,"897 Walnut St, Austin, TX 73301"
210279,8,1,300,164,"809 Spruce St, San Francisco, CA 94016"
210280,7,1,99.99,180,"617 8th St, New York City, NY 10001"
210281,3,1,379.99,152,"230 9th St, Dallas, TX 75001"
210282,14,1,999.99,152,"572 Jefferson St, San Francisco, CA 94016"
210283,17,1,11.99,174,"774 West St, San Francisco, CA 94016"
210284,15,1,11.95,166,"154 Johnson St, Boston, MA 02215"
210285,5,3,2.99,164,"333 Elm St, Boston, MA 02215"
210285,6,1,150,164,"333 Elm St, Boston, MA 02215"
210286,15,1,11.95,180,"300 Elm St, Los Angeles, CA 90001"
210287,7,1,99.99,167,"244 11th St, San Francisco, CA 94016"
210288,5,2,2.99,161,"439 Johnson St, San Francisco, CA 94016"
210289,1,1,389.99,172,"634 Church St, Los Angeles, CA 90001"
210290,6,1,150,165,"322 Main St, San Francisco, CA 94016"
210291,4,3,3.84,179,"706 Sunset St, New York City, NY 10001"
210292,13,2,1700,158,"953 Ridge St, San Francisco, CA 94016"
210293,4,2,3.84,167,"934 North St, Seattle, WA 98101"
210294,18,1,700,156,"771 Chestnut St, Portland, OR 97035"
210295,6,1,150,167,"944 Meadow St, Los Angeles, CA 90001"
210296,2,1,149.99,169,"74 Lincoln St, Los Angeles, CA 90001"
210297,5,2,2.99,158,"336 4th St, Los Angeles, CA 90001"
210298,15,1,11.95,161,"429 10th St, Dallas, TX 75001"
210299,6,1,150,156,"454 9th St, San Francisco, CA 94016"
210300,2,1,149.99,162,"145 Hill St, San Francisco, CA 94016"
210301,2,1,149.99,160,"361 Meadow St, Los Angeles, CA 90001"
210302,6,1,150,174,"800 8th St, Austin, TX 73301"
210303,16,1,400,152,"578 7th St, Los Angeles, CA 90001"
210304,6,1,150,166,"357 4th St, San Francisco, CA 94016"
210305,13,1,1700,156,"51 Chestnut St, Los Angeles, CA 90001"
210306,0,1,109.99,169,"785 Forest St, New York City, NY 10001"
210307,2,1,149.99,153,"866 4th St, Los Angeles, CA 90001"
210308,5,1,2.99,169,"433 Lake St, Los Angeles, CA 90001"
210309,3,1,379.99,176,"676 Cedar St, Austin, TX 73301"
210310,15,1,11.95,162,"268 Washington St, New York City, NY 10001"
210310,8,1,300,162,"268 Washington St, New York City, NY 10001"
210311,6,1,150,175,"610 Main St, Los Angeles, CA 90001"
